;meta[language=hu]
; id      |key(hex)|key(str)| text
   1109332|1a90875a||[EN] Diagram: Legendary Viper silver sword
   1109333|0e7d9bf6||[EN] Diagram: Legendary Viper steel sword
   1109334|7c1d1828||[EN] Legendary Viper steel sword
   1109406|4e49a790||Képernyő
   1109407|9f80dab6||Felbontás
   1109408|d3c3ace8||Képernyőmód
   1109409|4fc5c663||720x576
   1109440|8df0f78c||2560x1440
   1109441|6782ecfd||Ablakos
   1109442|9040fcb3||Keret nélküli ablakos
   1109443|29ff58a9||Teljes képernyő
   1102439|8035c2a4||UI navigáció egér érzékenység
   1102490|97b582f2||Nekker bőr csizma
   1102491|4ec338ac||Meglepően kényelmes csizma. A karmok a lábujjaknál biztosítják, hogy kiríj a tömegből.
   1102492|907db547||Mentett adatok nem elérhetők
   1102493|04b09b99||Mentett adatok nem elérhetők
   1102569|98ca5985||[EN] Total play time
   1102056|305248c6||Jobb egérgomb
   1102057|e035d313||Középső egérgomb
   1102051|9615a0a1||Bal egérgomb
   1103776|4ce23aeb||Ábra: Selyem
   1103777|02280e89||Nap
   1103778|43186f1d||Óra
   1103779|dc99f96d||Perc
   1103780|128e270d||Másodperc
   1103781|23c93ed5||A The Witcher 2 mentett állás betöltése sikertelen.
   1103843|c5784d99||Macska iskola medálja
   1104884|28d5b1ee||Gördülés
   1104865|867ab9f9||Egészen kifakult vászontérkép
   1104866|867aba18||Makulátlan állapotú vászontérkép
   1104040|598f936d||A kiválasztott mentés jelenleg nem használható. Töltsd be, majd mentsd le újra a folytatáshoz.
   1104041|61f0d99d||A játék nem került befejezésre vagy a karakter szintje túl alacsony ebben a mentett állásban.
   1104042|7326ef5c||Ismeretlen hiba történt a mentett állás betöltésre során.
   1104043|c76954c9||A mentett állás nem volt betölthető hiányos játékadatok miatt.
   1104035|d65dcc27||Új játék Plusz
   1104036|651a4149||Nincs az Új játék Plusz számára használható mentett állás.
   1104038|1259b0a8||Hiba a mentett adatok betöltése során.
   1104039|0d4964f9||Jelenleg nem indíthatsz Új játék Plusz játékot.
   1104106|710f8a92||Feloldottad az Új játék + indításának lehetőségét. Ehhez hozz létre egy új mentést, indíts új játékot, majd válaszd ki az Új játék + opciót és azt a mentett állást, amelyből a karakteredet be szeretnéd tölteni. Csak olyan mentések használhatóak, amelyek az Új játék + opció feloldása után készültek.
   1105789|5a3c3311||Temeri vértezet készlet
   1105790|5a4a4a92||Szakáll és hajviselet készlet
   1105791|5a586213||Új küldetés - "Megbízás: Elveszett bányászok"
   1105800|5bff2331||Új küldetés - „Megbízás: Skellige legkeresettebbje”
   1105801|5c0d3ab2||Elit számszeríj készlet
   1105802|5c1b5233||Skelligi vértezet készlet
   1105803|5c2969b4||Új küldetés - "Ahol a macska és a farkas játszik…"
   1105804|5c378135||Új kivégzés animációk
   1105805|6937efd0||Az alábbi letölthető tartalom hiányzik a mentett állás megnyitásához
   1105806|667dad9a||Az alábbi letölthető tartalom hiányzik a mentett állás megnyitásához
   1105792|5a667994||Alternatív megjelenés Yennefer számára
   1105793|5a749115||Nilfgaardi vértezet készlet
   1105794|5a82a896||Alternatív megjelenés Triss számára
   1105795|5a90c017||Új küldetés - "Bolondok aranya"
   1105796|5a9ed798||„Balladai hősök” semleges gwynt kártya készlet
   1105797|5aacef19||ÚJ JÁTÉK +
   1105798|5be2f42f||Új küldetés - "Kincsvadászat: Farkas iskola felszerelések"
   1105799|5bf10bb0||Alternatív megjelenés Ciri számára
   1105866|b654820b||A játék jelen verziójával létrehozott mentett állások a korábbi játék változatokkal nem lesznek kompatibilisek.
   1105867|950b665d||A játék jelen verziójával létrehozott mentett állások a korábbi játék változatokkal nem lesznek kompatibilisek.
   1104920|e65bd07f||Támadástípus-váltás
   1104923|5711adb4||Váltás a Jelek közt
   1104914|8fb89d65||Sprint ki/bekapcsolás
   1104915|f50ceca4||WEB DESIGN PARTNER
   1104918|ffe663a0||Séta/futás váltás
   1104919|7ab8ea05||Kamera rögzítés
   1098488|00000000||Lovak – hívás
   1098489|00000000||Lovadat a <<SpawnHorse>> gomb dupla megnyomásával hívhatod.
   1098490|00000000||Lovak
   1098491|00000000||A witcherek idejük nagyrészét úton töltik, következő megbízásukat keresve. Át kell kelniük hatalmas lapályokon, égbetörő hegycsúcsokon és marasztaló ingoványon egyaránt.<br><br>Szerencsére Geralt mindig számíthat <font color="#CD7D03">lovára</font>, <font color="#CD7D03">Keszegre</font>, aki hű társa utazásai során.<br><br>Ha magadhoz szólítanád <font color="#CD7D03">Keszeget</font>,  nyomd meg duplán a <<SpawnHorse>> gombot.
   1098492|00000000||Lovak – hívás
   1098493|00000000||A hosszú mérföldekre és egyes legyőzendő akadályokra, mint például ez is, az egyetlen megoldás egy hátas.<br><br>Lovad hívásához nyomd meg duplán a <<SpawnHorse>> gombot.
   1099464|00000000||Hajts végre erős támadást Vesemir ellen a <<AttackHeavy>> gomb megnyomásával.
   1099463|00000000||Erős támadás
   1099516|6ba9f2a1||Alkohol
   1099517|efb1f4c5||Főzetek
   1100401|203d5550||Hieronymus naplója
   1100402|17c47abc||[egy napló részletének tűnik, de csak az utolsó oldalak maradtak meg]<br><br>leszolgált napok: MMMMCMXVIII<br><br>Végre végeztem a gnóm kéziratok kisilabizálásával. A segítségükkel ábrákat rajzoltam egy pár kardhoz, egyik ezüst, a másik acél. Varin már el is készítette. Elvitte őket a Bástyához, hogy az erejüket a kedvenc módján próbálja ki – ifjú witchereket eltángálva gyakorlatozás közben. Most végre visszatérhetek a régi jelzőtoronyba és folytathatom a pepecselést a teleportáló szerkezet építésével. Talán sikerül stabilizálnom.<br><br>leszolgált napok: MMMMCMXIX<br><br>A szégyenteljes tehetetlenség, ami képtelenné tesz, hogy végrehajtsam a teleport varázst, végül nagy hasznot hajthat az egész emberiségnek. Az elegy, amit kutatok, lehetővé teszi majd, hogy a teleportáció széles körben hozzáférhető legyen – ha tökéletessé tudom tenni. Talán amikor majd szabadalmaztatom a felfedezésem, a Konklávé kienged ebből a börtönből… Csak remélhetem, hogy sikerül befejezni a munkám, mielőtt a witcherek újabb próba végrehajtására kényszerítenek… <br><br>leszolgált napok: MMMMCMXXII<br><br>Sorban a harmadik álmatlan éjszakám. A toronyban jéghideg van. Az elegy még mindig nem képes stabil portált nyitni. Közben Varin tovább gyötör újabb le nem fordított kéziratokkal – ez alkalommal egy páncél ábráját kell elkészítenem. <br><br>leszolgált napok: MMMMCMXXVII<br><br>A páncél ábrája kész, de nem tudok visszatérni a munkámhoz az eleggyel. Hamarosan újabb Füvek Próbájába kezdünk. Esküszöm a Hatalomra, ezt már nem bírom sokáig. Minden mágus közül miért pont engem választott a Konklávé, hogy a megbízottjuk legyek Kaer Morhenben?<br><br>szolgálat dátuma: MMMMCMXLVIII<br><br>Bartel, Diederik, Jaap, Aleid… ők csak a legutóbbi áldozatok. Még most is látom az arcukat, érzem a hányás és ürülék szagát, amiben meghaltak. Véget nem érő rémálom.<br><br>Azt a néhányat, aki túlélte, hogy mutagénekkel, kábító gombákból erjesztett alkímiai főzetekkel és szerekkel mérgezik, később elmebeteg kiképzők kezére adják. Amilyen Varin is. Két héten át virrasztottam Koenrad ágya mellett, két héten át ápoltam, hogy visszahozzam az élők közé, csak hogy Varin kis híján halálra verhesse kiképzése első napján a Bástyában.<br><br>A witcherek szörnyekkel harcolnak? A witcherek maguk a szörnyek! Túl soká bámultak az üresség mélyére… Minthogy az istenek haragjában nem bízhatunk, talán az emberek haragját kell felhasználni…
   1100403|203d5551||Varin feljegyzései
   1100404|1979535b||[a feljegyzések részletesen beszámolnak az ifjú witchereknek tartott több órás vívóleckékről, számos széljegyzettel ellátva]<br><br>Az a mágus végül mégiscsak jó volt valamire. Az acélkard, amit a leírása alapján készítettem, kiemelkedő minőségű. Úgy tűnik, kibetűzte a második kéziratot is – be kell, hogy ugorjak az őrtoronyba, hogy átvegyem tőle.<br><br>Az a vén tetű Hieronymus már megint cseszeget. Nem tetszik, ahogy a tanítványaimra néz. Nem szeretem az arroganciáját, és hogy mindenbe bele kell ütnie az orrát. Tegnap este az újoncok előtt odajött hozzám, és azt monda „túlzottul leterhelem a hosszú távú intoxikációnak kitett szervezetet”. Ezek witcherek, a fenébe is, nem valami taknyos orrú írnok csürhe a vasárnapi iskolából!<br><br>És ami még rosszabb, ahelyett, hogy a közelgő Füvek Próbájára készülne, bezárkózott a régi jelzőtoronyba, és egész éjjel dolgozott valamin. Meg kell néznem, mit művel ott.
   1100441|867ab9da||Kicsit szakadt térkép
   1100442|db0c3789||Nyirkos, penészes térkép
   1100443|db0c378a||Elnyűtt és kifakult térkép
   1100439|867ab9d9||Jól megmaradt térkép
   1100688|331dbc92||[EN] Painter
   1100114|00000000||Jelhasználat
   1100115|00000000||Jel használatához nyomd meg a <<CastSign>> gombot.<br><br>A Jelhasználat és bizonyos egyéb cselekvések csökkentik az Állóképességed. Ha elfogy, pihenned kell, mielőtt ismét Jelet használsz.
   1100105|00000000||Erős támadás
   1100106|00000000||A <<AttackHeavy>> gomb megnyomásával erős támadást hajthatsz végre.<br><br>Az erős támadások lassabbak, mint a gyors támadások, de nagyobb sebzést okoznak az erős ellenfeleknek.<br><br>A gyenge ellenfelek nem tudják hárítani az erős támadásokat.
   1100128|fc14eac1||Tárgyak rendezése
   1101598|3f40ab70||Kiváló Macska nadrág
   1101599|3f40ab71||Remekmívű Macska nadrág
   1101624|c4c84cc6||Ábra: Remekmívű Griff kesztyű
   1101625|6f1ce60d||Kiváló Medve nadrág
   1101616|d56ef0b4||Remekmívű Griff csizma
   1101617|413876b0||Kiváló Griff kesztyű
   1101618|413876b1||Remekmívű Griff kesztyű
   1101619|7bce946d||Ábra: Kiváló Griff nadrág
   1101620|7bce946e||Ábra: Remekmívű Griff nadrág
   1101621|5371c7d2||Ábra: Kiváló Griff csizma
   1101622|5371c7d3||Ábra: Remekmívű Griff csizma
   1101623|c4c84cc5||Ábra: Kiváló Griff kesztyű
   1101608|92fe3f06||Ábra: Remekmívű Macska nadrág
   1101609|6aa1726a||Ábra: Kiváló Macska csizma
   1101610|6aa1726b||Ábra: Remekmívű Macska csizma
   1101611|938df52d||Ábra: Kiváló Macska kesztyű
   1101612|938df52e||Ábra: Remekmívű Macska kesztyű
   1101613|a2143e0e||Kiváló Griff nadrág
   1101614|a2143e0f||Remekmívű Griff nadrág
   1101615|d56ef0b3||Kiváló Griff csizma
   1101600|729b5e15||Kiváló Macska csizma
   1101601|729b5e16||Remekmívű Macska csizma
   1101602|4999b58e||Kiváló Macska kesztyű
   1101603|4999b58f||Remekmívű Macska kesztyű
   1101604|92fe3f05||Ábra: Kiváló Macska nadrág
   1101656|e5572db3||Kiváló Farkas kesztyű
   1101657|e5572db4||Remekmívű Farkas kesztyű
   1101658|13f57580||Ábra: Kiváló Farkas nadrág
   1101661|13f57581||Ábra: Remekmívű Farkas nadrág
   1101662|eb98a8e5||Ábra: Kiváló Farkas csizma
   1101663|eb98a8e6||Ábra: Remekmívű Farkas csizma
   1101648|6d911aab||Kiváló Farkas nadrág
   1101653|6d911aac||Remekmívű Farkas nadrág
   1101654|a0ebcd50||Kiváló Farkas csizma
   1101655|a0ebcd51||Remekmívű Farkas csizma
   1101640|1544ce91||Kiváló Medve kesztyű
   1101641|1544ce92||Remekmívű Medve kesztyű
   1101642|bf7dec62||Ábra: Kiváló Medve nadrág
   1101643|bf7dec63||Ábra: Remekmívű Medve nadrág
   1101644|97211fc7||Ábra: Kiváló Medve csizma
   1101645|97211fc8||Ábra: Remekmívű Medve csizma
   1101646|f703f370||Ábra: Kiváló Medve kesztyű
   1101647|f703f371||Ábra: Remekmívű Medve kesztyű
   1101637|6f1ce60e||Remekmívű Medve nadrág
   1101638|a27798b2||Kiváló Medve csizma
   1101639|a27798b3||Remekmívű Medve csizma
   1101674|317d8e13||Ábra: Remekmívű Farkas kesztyű
   1101664|317d8e12||Ábra: Kiváló Farkas kesztyű
   1101187|7a1c1281||Billentyűkiosztás
   1101188|0b8fdf52||Cselekedet
   1101189|35c5e315||Billentyű
   1101190|a981389a||Nyomd le a billentyűt, amihez hozzárendeled:
   1101191|d03e0a6d||billentyű hozzárendelés eltávolítva.
   1106107|0001a55c||Térkép
   1103777|02280e89||Nap
   1107615|02edec54||;
   1102493|04b09b99||Mentett adatok nem elérhetők
   1108997|062184fb||Legendás Macska nadrág
   1108998|062184fc||Megerősített legendás Macska nadrág
   1108999|062184fd||Kiváló legendás Macska nadrág
   1109000|062184fe||Remekmívű legendás Macska nadrág
   1109215|067511f8||Legendás Farkas csizma
   1108909|06bfae50||Legendás Griff páncél
   1108983|09960d9e||Megerősített legendás Macska páncél
   1108984|09960d9f||Kiváló legendás Macska páncél
   1108985|09960da0||Remekmívű legendás Macska páncél
   1108938|09ac28cd||Legendás Griff acélkard
   1101188|0b8fdf52||Cselekedet
   1106090|0cced3b5||Jelek – Aard
   1106104|0ccf28fa||Jelek – Axii
   1106098|0cd28cbc||Jelek – Igni
   1106097|0cd66330||Jelek – Quen
   1104039|0d4964f9||Jelenleg nem indíthatsz Új játék Plusz játékot.
   1106108|0d5c0a69||Játék menü
   1109013|0daf2600||Ábra: Megerősített legendás Macska ezüstkard
   1109016|0daf2601||Ábra: Kiváló legendás Macska ezüstkard
   1109017|0daf2602||Ábra: Remekmívű legendás Macska ezüstkard
   1109333|0e7d9bf6||[EN] Diagram: Legendary Viper steel sword
   1106081|0f285f10||Acélkard előhúzása
   1095340|0fb9fb48||Teigr
   1106616|121562a0||Nagy vörös mutagén
   1104038|1259b0a8||Hiba a mentett adatok betöltése során.
   1103780|128e270d||Másodperc
   1101658|13f57580||Ábra: Kiváló Farkas nadrág
   1101661|13f57581||Ábra: Remekmívű Farkas nadrág
   1101640|1544ce91||Kiváló Medve kesztyű
   1101641|1544ce92||Remekmívű Medve kesztyű
   1110903|16f1acff||Maximum Képkocka Per Másodperc
   1100402|17c47abc||[egy napló részletének tűnik, de csak az utolsó oldalak maradtak meg]<br><br>leszolgált napok: MMMMCMXVIII<br><br>Végre végeztem a gnóm kéziratok kisilabizálásával. A segítségükkel ábrákat rajzoltam egy pár kardhoz, egyik ezüst, a másik acél. Varin már el is készítette. Elvitte őket a Bástyához, hogy az erejüket a kedvenc módján próbálja ki – ifjú witchereket eltángálva gyakorlatozás közben. Most végre visszatérhetek a régi jelzőtoronyba és folytathatom a pepecselést a teleportáló szerkezet építésével. Talán sikerül stabilizálnom.<br><br>leszolgált napok: MMMMCMXIX<br><br>A szégyenteljes tehetetlenség, ami képtelenné tesz, hogy végrehajtsam a teleport varázst, végül nagy hasznot hajthat az egész emberiségnek. Az elegy, amit kutatok, lehetővé teszi majd, hogy a teleportáció széles körben hozzáférhető legyen – ha tökéletessé tudom tenni. Talán amikor majd szabadalmaztatom a felfedezésem, a Konklávé kienged ebből a börtönből… Csak remélhetem, hogy sikerül befejezni a munkám, mielőtt a witcherek újabb próba végrehajtására kényszerítenek… <br><br>leszolgált napok: MMMMCMXXII<br><br>Sorban a harmadik álmatlan éjszakám. A toronyban jéghideg van. Az elegy még mindig nem képes stabil portált nyitni. Közben Varin tovább gyötör újabb le nem fordított kéziratokkal – ez alkalommal egy páncél ábráját kell elkészítenem. <br><br>leszolgált napok: MMMMCMXXVII<br><br>A páncél ábrája kész, de nem tudok visszatérni a munkámhoz az eleggyel. Hamarosan újabb Füvek Próbájába kezdünk. Esküszöm a Hatalomra, ezt már nem bírom sokáig. Minden mágus közül miért pont engem választott a Konklávé, hogy a megbízottjuk legyek Kaer Morhenben?<br><br>szolgálat dátuma: MMMMCMXLVIII<br><br>Bartel, Diederik, Jaap, Aleid… ők csak a legutóbbi áldozatok. Még most is látom az arcukat, érzem a hányás és ürülék szagát, amiben meghaltak. Véget nem érő rémálom.<br><br>Azt a néhányat, aki túlélte, hogy mutagénekkel, kábító gombákból erjesztett alkímiai főzetekkel és szerekkel mérgezik, később elmebeteg kiképzők kezére adják. Amilyen Varin is. Két héten át virrasztottam Koenrad ágya mellett, két héten át ápoltam, hogy visszahozzam az élők közé, csak hogy Varin kis híján halálra verhesse kiképzése első napján a Bástyában.<br><br>A witcherek szörnyekkel harcolnak? A witcherek maguk a szörnyek! Túl soká bámultak az üresség mélyére… Minthogy az istenek haragjában nem bízhatunk, talán az emberek haragját kell felhasználni…
   1100404|1979535b||[a feljegyzések részletesen beszámolnak az ifjú witchereknek tartott több órás vívóleckékről, számos széljegyzettel ellátva]<br><br>Az a mágus végül mégiscsak jó volt valamire. Az acélkard, amit a leírása alapján készítettem, kiemelkedő minőségű. Úgy tűnik, kibetűzte a második kéziratot is – be kell, hogy ugorjak az őrtoronyba, hogy átvegyem tőle.<br><br>Az a vén tetű Hieronymus már megint cseszeget. Nem tetszik, ahogy a tanítványaimra néz. Nem szeretem az arroganciáját, és hogy mindenbe bele kell ütnie az orrát. Tegnap este az újoncok előtt odajött hozzám, és azt monda „túlzottul leterhelem a hosszú távú intoxikációnak kitett szervezetet”. Ezek witcherek, a fenébe is, nem valami taknyos orrú írnok csürhe a vasárnapi iskolából!<br><br>És ami még rosszabb, ahelyett, hogy a közelgő Füvek Próbájára készülne, bezárkózott a régi jelzőtoronyba, és egész éjjel dolgozott valamin. Meg kell néznem, mit művel ott.
   1108956|199db191||Ábra: Megerősített legendás Griff kesztyű
   1108957|199db192||Ábra: Kiváló legendás Griff kesztyű
   1108961|199db193||Ábra: Remekmívű legendás Griff kesztyű
   1108654|19d3d8f4||Legendás Medve acélkard
   1108976|1a61e156||Ábra: Megerősített legendás Medve páncél
   1108977|1a61e157||Ábra: Kiváló legendás Medve páncél
   1108978|1a61e158||Ábra: Remekmívű legendás Medve páncél
   1109332|1a90875a||[EN] Diagram: Legendary Viper silver sword
   1093656|1b2e2bfa||[reszketeg kézzel írott levél]<br><br>Drága Lisbeth!<br><br>Sietve írok neked – a bástya és az őrtorony már lángokban áll! Túl korán támadtak! Az elegy továbbra is instabil, de meg kell kísérelnem a használatát, hogy elmeneküljek innen.<br><br>Amint a vércse odaér a levéllel, keresd meg Leticia Charbonneau-t. Nem lehet tudni, ezen az instabil portálon át hol bukkanok ki – csak ő lesz képes meghatározni a helyzetem.<br><br>Ha vonakodna segíteni, mesélj neki a mutagénekről, amiket a witcherek laborjából loptam – azok a gombák és füvek igazi kincsek, amik segítenek majd folytatni a himlővel és tetanusszal foglalkozó kutatásait. Ilyen adományért bizonyos vagyok, hogy segít egy varázslótársán, még ha az renegát és a Konklávé által üldözött is.<br><br>Ha minden jól megy – hamarosan találkozunk!
   1109331|1bd8308c||[EN] Legendary Viper silver sword
   1107613|1cd4b3ee||\
   1093658|1ce30499||A witchernek, aki ezt a levelet megtalálja:<br><br>Hieronymus, a mágus áruló. Ha sikerült elmenekülnie Kaer Morhenből, esküdj meg, hogy megtalálod azt a kurafit és megölöd. Lassan, hogy érezze, ahogy a halál elemészti.<br><br>Megtaláltam a naplóját az őrtoronyban és a régi jelzőtoronyban találtam néhány különös, mágikus teleportáló szerkezetet. Ez a portál lehetett a terve a gyors eltűnéshez. <br><br>Amikor a riadókürt felharsant, rögtön tudtam, mi történik. Ő szabadította ránk a vasvillával és fáklyákkal hadonászó csőcseléket. Innen, ahol ülök, a bástya falának tetejéről, látom, hogyan lángol az őrtorony. A ma meggyilkolt witcherek vére szálljon az átkozott Hieronymus fejére mindörökre!
   1109290|201b3596||Legendás Farkas acélkard
   1100401|203d5550||Hieronymus naplója
   1100403|203d5551||Varin feljegyzései
   1093655|203d5552||Levél Lisbethnek
   1093657|203d5553||Levél
   1107612|22fc3489||]
   1109216|23527c31||Ábra: Megerősített legendás Farkas csizma
   1109217|23527c32||Ábra: Kiváló legendás Farkas csizma
   1109218|23527c33||Ábra: Remekmívű legendás Farkas csizma
   1103781|23c93ed5||A The Witcher 2 mentett állás betöltése sikertelen.
   1108982|24c58cec||Legendás Macska páncél
   1107611|254901a4||[
   1106618|27743163||Nagy kék mutagén
   1110954|27e189c3||Hardver kurzor
   1104884|28d5b1ee||Gördülés
   1109443|29ff58a9||Teljes képernyő
   1108632|2a7f26a2||Legendás Medve kesztyű
   1108633|2a7f26a3||Megerősített legendás Medve kesztyű
   1108634|2a7f26a4||Kiváló legendás Medve kesztyű
   1108635|2a7f26a5||Remekmívű legendás Medve kesztyű
   1106620|2c438080||Kitépett lap: Zöld mutagén
   1106079|2e453c85||Főzet 1
   1106080|2e453c86||Főzet 2
   1102056|305248c6||Jobb egérgomb
   1109294|30766281||Ábra: Legendás Farkas acélkard
   1101664|317d8e12||Ábra: Kiváló Farkas kesztyű
   1101674|317d8e13||Ábra: Remekmívű Farkas kesztyű
   1100688|331dbc92||[EN] Painter
   1109273|3471f436||Legendás Farkas nadrág
   1109274|3471f437||Megerősített legendás Farkas nadrág
   1109275|3471f438||Kiváló legendás Farkas nadrág
   1109276|3471f439||Remekmívű legendás Farkas nadrág
   1107650|34f56ad3||0
   1107625|34f56ad4||1
   1107626|34f56ad5||2
   1107627|34f56ad6||3
   1107628|34f56ad7||4
   1107629|34f56ad8||5
   1107630|34f56ad9||6
   1107647|34f56ada||7
   1107648|34f56adb||8
   1107649|34f56adc||9
   1107677|34f56b04||A
   1107707|34f56b05||B
   1107705|34f56b06||C
   1107681|34f56b07||D
   1107658|34f56b08||E
   1107682|34f56b09||F
   1107683|34f56b0a||G
   1107684|34f56b0b||H
   1107663|34f56b0c||I
   1107692|34f56b0d||J
   1107698|34f56b0e||K
   1107699|34f56b0f||L
   1107714|34f56b10||M
   1107708|34f56b11||N
   1107675|34f56b12||O
   1107676|34f56b13||P
   1107654|34f56b14||Q
   1107659|34f56b15||R
   1107678|34f56b16||S
   1107660|34f56b17||T
   1107662|34f56b18||U
   1107706|34f56b19||V
   1107655|34f56b1a||W
   1107704|34f56b1b||X
   1107661|34f56b1c||Y
   1107700|34f56b1d||Z
   1108645|34f98940||Legendás Medve ezüstkard
   1108953|35261564||Ábra: Megerősített legendás Griff csizma
   1108954|35261565||Ábra: Kiváló legendás Griff csizma
   1108955|35261566||Ábra: Remekmívű legendás Griff csizma
   1101189|35c5e315||Billentyű
   1108637|35fdbf98||Legendás Medve nadrág
   1108638|35fdbf99||Megerősített legendás Medve nadrág
   1108639|35fdbf9a||Kiváló legendás Medve nadrág
   1108640|35fdbf9b||Remekmívű legendás Medve nadrág
   1107506|37ccab34||Az alapértelmezett értékek visszaállítása megtörtént
   1109243|37e67cd9||Megerősített legendás Farkas páncél
   1109244|37e67cda||Kiváló legendás Farkas páncél
   1109245|37e67cdb||Remekmívű legendás Farkas páncél
   1108623|3972483b||Megerősített legendás Medve páncél
   1108624|3972483c||Kiváló legendás Medve páncél
   1108625|3972483d||Remekmívű legendás Medve páncél
   1108987|397c37a0||Legendás Macska csizma
   1108988|397c37a1||Megerősített legendás Macska csizma
   1108989|397c37a2||Kiváló legendás Macska csizma
   1108990|397c37a3||Remekmívű legendás Macska csizma
   1101598|3f40ab70||Kiváló Macska nadrág
   1101599|3f40ab71||Remekmívű Macska nadrág
   1108930|402b3487||Legendás Griff ezüstkard
   1101617|413876b0||Kiváló Griff kesztyű
   1101618|413876b1||Remekmívű Griff kesztyű
   1103778|43186f1d||Óra
   1110908|447d8081||30
   1110909|447d80de||60
   1109282|4677abc9||Ábra: Legendás Farkas ezüstkard
   1106367|46c53be2||Növényzet láthatóság távolsága
   1107610|46cb42fc||=
   1107461|471de117||Visszaállítás alapértelmezettre
   1109002|483cad62||Legendás Macska számszeríj
   1109277|4975ba52||Ábra: Legendás Farkas nadrág
   1101602|4999b58e||Kiváló Macska kesztyű
   1101603|4999b58f||Remekmívű Macska kesztyű
   1108642|4b36faff||Legendás Medve számszeríj
   1109227|4baf48cc||Ábra: Megerősített legendás Farkas nadrág
   1109228|4baf48cd||Ábra: Kiváló legendás Farkas nadrág
   1109229|4baf48ce||Ábra: Remekmívű legendás Farkas nadrág
   1108649|4cb18f0e||Ábra: Legendás Medve ezüstkard
   1103776|4ce23aeb||Ábra: Selyem
   1109406|4e49a790||Képernyő
   1102491|4ec338ac||Meglepően kényelmes csizma. A karmok a lábujjaknál biztosítják, hogy kiríj a tömegből.
   1109021|4f13543f||Ábra: Legendás Macska acélkard
   1108939|4f45353f||Megerősített legendás Griff acélkard
   1108940|4f453540||Kiváló legendás Griff acélkard
   1108941|4f453541||Remekmívű legendás Griff acélkard
   1109409|4fc5c663||720x576
   1091383|500d45e6||Witcher kerestetik!
   1106069|5141493d||Vágta/Ügetés
   1109242|514e8ee7||Legendás Farkas páncél
   1108924|5218dd5f||Legendás Griff nadrág
   1108925|5218dd60||Megerősített legendás Griff nadrág
   1108926|5218dd61||Kiváló legendás Griff nadrág
   1108927|5218dd62||Remekmívű legendás Griff nadrág
   1109045|530e8b7f||Ábra: Megerősített legendás Macska kesztyű
   1109046|530e8b80||Ábra: Kiváló legendás Macska kesztyű
   1109047|530e8b81||Ábra: Remekmívű legendás Macska kesztyű
   1101621|5371c7d2||Ábra: Kiváló Griff csizma
   1101622|5371c7d3||Ábra: Remekmívű Griff csizma
   1107619|54561bb2||Egér görgő
   1109224|54db7bf8||Ábra: Megerősített legendás Farkas páncél
   1109225|54db7bf9||Ábra: Kiváló legendás Farkas páncél
   1109226|54db7bfa||Ábra: Remekmívű legendás Farkas páncél
   1108910|558d6602||Megerősített legendás Griff páncél
   1108911|558d6603||Kiváló legendás Griff páncél
   1108912|558d6604||Remekmívű legendás Griff páncél
   1106641|5625d6ee||A játék frissítésre került. Minden felhasználói beállítás az alapértelmezett értékre került visszaállításra.
   1108923|563c32d7||Ábra: Legendás Griff kesztyű
   1106120|5700d7e9||Gwynt pakli
   1104923|5711adb4||Váltás a Jelek közt
   1109003|57b770b0||Ábra: Legendás Macska számszeríj
   1107617|58e638fe||.
   1104040|598f936d||A kiválasztott mentés jelenleg nem használható. Töltsd be, majd mentsd le újra a folytatáshoz.
   1108896|5a090a64||[EN] Alfred Mauss
   1105789|5a3c3311||Temeri vértezet készlet
   1106622|5a48d789||Kitépett lap: Nagy vörös mutagén
   1105790|5a4a4a92||Szakáll és hajviselet készlet
   1105791|5a586213||Új küldetés - "Megbízás: Elveszett bányászok"
   1105792|5a667994||Alternatív megjelenés Yennefer számára
   1105793|5a749115||Nilfgaardi vértezet készlet
   1105794|5a82a896||Alternatív megjelenés Triss számára
   1105795|5a90c017||Új küldetés - "Bolondok aranya"
   1105796|5a9ed798||„Balladai hősök” semleges gwynt kártya készlet
   1105797|5aacef19||ÚJ JÁTÉK +
   1109246|5b74eff5||Ábra: Legendás Farkas páncél
   1109214|5ba47484||Legendás Farkas nadrág
   1105798|5be2f42f||Új küldetés - "Kincsvadászat: Farkas iskola felszerelések"
   1108935|5bea0807||Ábra: Megerősített legendás Griff ezüstkard
   1108936|5bea0808||Ábra: Kiváló legendás Griff ezüstkard
   1108937|5bea0809||Ábra: Remekmívű legendás Griff ezüstkard
   1105799|5bf10bb0||Alternatív megjelenés Ciri számára
   1105800|5bff2331||Új küldetés - „Megbízás: Skellige legkeresettebbje”
   1105801|5c0d3ab2||Elit számszeríj készlet
   1105802|5c1b5233||Skelligi vértezet készlet
   1105803|5c2969b4||Új küldetés - "Ahol a macska és a farkas játszik…"
   1105804|5c378135||Új kivégzés animációk
   1108967|5d82e1ff||Ábra: Megerősített legendás Griff nadrág
   1108968|5d82e200||Ábra: Kiváló legendás Griff nadrág
   1108969|5d82e201||Ábra: Remekmívű legendás Griff nadrág
   1108992|5ed40d9f||Legendás Macska kesztyű
   1108993|5ed40da0||Megerősített legendás Macska kesztyű
   1108994|5ed40da1||Kiváló legendás Macska kesztyű
   1108995|5ed40da2||Remekmívű legendás Macska kesztyű
   1107614|601ce217||'
