;meta[language=zh]
; id      |key(hex)|key(str)| text
   1108931|e2303a79||強化傳奇獅鷲獸銀劍
   1108930|402b3487||傳奇獅鷲獸銀劍
   1108929|77dfe25b||藍圖：傳奇獅鷲獸鋼劍
   1108928|69196a7b||藍圖：傳奇獅鷲獸褲子
   1108943|ff70c34e||藍圖：高等傳奇獅鷲獸鋼劍
   1108942|ff70c34d||藍圖：強化傳奇獅鷲獸鋼劍
   1108941|4f453541||極品傳奇獅鷲獸鋼劍
   1108940|4f453540||高等傳奇獅鷲獸鋼劍
   1108939|4f45353f||強化傳奇獅鷲獸鋼劍
   1108938|09ac28cd||傳奇獅鷲獸鋼劍
   1108937|5bea0809||藍圖：極品傳奇獅鷲獸銀劍
   1108936|5bea0808||藍圖：高等傳奇獅鷲獸銀劍
   1108944|ff70c34f||藍圖：極品傳奇獅鷲獸鋼劍
   1108957|199db192||藍圖：高等傳奇熊之手套
   1108956|199db191||藍圖：強化傳奇熊之手套
   1108955|35261566||藍圖：極品傳奇熊之靴子
   1108954|35261565||藍圖：高等傳奇熊之靴子
   1108953|35261564||藍圖：強化傳奇熊之靴子
   1108897|766d842e||[EN] Marcel Kroeber
   1108896|5a090a64||[EN] Alfred Mauss
   1108911|558d6603||高等傳奇獅鷲獸甲冑
   1108910|558d6602||強化傳奇獅鷲獸甲冑
   1108909|06bfae50||傳奇獅鷲獸甲冑
   1108908|778670f6||藍圖：極品傳奇熊之鋼劍
   1108907|778670f5||藍圖：高等傳奇熊之鋼劍
   1108906|778670f4||藍圖：強化傳奇熊之鋼劍
   1108905|ad02cdc2||藍圖：傳奇熊之鋼劍
   1108919|91c7c1bb||傳奇獅鷲獸手套
   1108918|c7bda820||藍圖：傳奇獅鷲獸靴子
   1108917|85739007||極品傳奇獅鷲獸靴子
   1108916|85739006||高等傳奇獅鷲獸靴子
   1108915|85739005||強化傳奇獅鷲獸靴子
   1108914|85739004||傳奇獅鷲獸靴子
   1108913|7b18a01e||藍圖：傳奇獅鷲獸甲冑
   1108912|558d6604||極品傳奇獅鷲獸甲冑
   1108927|5218dd62||極品傳奇獅鷲獸褲子
   1108926|5218dd61||高等傳奇獅鷲獸褲子
   1108925|5218dd60||強化傳奇獅鷲獸褲子
   1108924|5218dd5f||傳奇獅鷲獸褲子
   1108923|563c32d7||藍圖：傳奇獅鷲獸手套
   1108922|91c7c1be||極品傳奇獅鷲獸手套
   1108921|91c7c1bd||高等傳奇獅鷲獸手套
   1108920|91c7c1bc||強化傳奇獅鷲獸手套
   1086785|00000000||工匠也要吃飯！要請他們打造物品可是一分錢一分貨。<br><br>如果你的金幣足夠，按下 <<GUI_PC_Select>> 即可打造目前選擇的藍圖。
   1086777|00000000||螢幕左側是你所擁有的藍圖清單。點擊類別或藍圖以作出選擇。
   1087044|00000000||跳過長距離間隙時，按住 <<Jump>> 以抓住另一邊突出的棚架。
   1087278|00000000||在升級元件<<ICO_ArmorUpgrade>>上雙擊。
   1087246|00000000||按住 <<IK_LeftMouse>> 移動滑鼠以捲動地圖。
   1087262|00000000||選擇一項物品後，已裝備的升級元件將會顯示於此。<br><br>請留意，一旦確認選擇，此物品上的<font color="#CD7D03">所有</font>升級元件都會被移除。
   1087258|00000000||你可以在這裡移除物品上的升級元件與符文石。但是，請留意升級元件與符文石將會在移除後<font color="#CD7D03">立即摧毀</font>
   1085700|6d1ad38f||隨時注意馬匹的驚慌程度。如果馬匹驚慌失措，就會把你甩下背逃走。你可以利用亞克席之印鎮靜你的馬匹。
   1086199|00000000||大多時間，狩魔獵人都在旅程途中尋找他們的下一個委託。他們必須穿越寬廣的山谷，爬過高山隘口，還跋涉過難以穿越的沼澤。幸好，傑洛特可以仰賴 <font color="#CD7D03">他的馬，蘿蔔</font>。<br><br>要讓 <font color="#CD7D03">蘿蔔</font> 來到你身邊，按下 <<SpawnHorse>>。
   1086323|00000000||激發特定能力可讓你使用特殊攻擊。<br><br>要施展特殊速攻，按住 <<SpecialAttackWithAlternateLight>><br>要施展特殊強擊，按住 <<PCAlternate>> 和 <<SpecialAttackWithAlternateLight_mod>>
   1086321|00000000||激發特定能力可讓你使用特殊攻擊。<br><br>要施展特殊速攻，按住 <<SpecialAttackWithAlternateLight>><br>要施展特殊強擊，按住 <<PCAlternate>> 和 <<SpecialAttackWithAlternateLight_mod>>
   1086243|00000000||像現在這種時候，要遠距離移動或跨越某些障礙物時，你只能仰賴馬匹。<br><br>要召喚馬匹，按下 <<SpawnHorse>>
   1086406|690ea86d||在每一局的<<Color_Gwint>>開始<<End_Color>>，你可以選擇<<Color_Gwint>>最多 2 張牌<<End_Color>>丟棄並且重新抽取。<br><br>不過我們還是先跳過這一步，直接開始遊戲吧。
   1089418|00000000||雙方均棄權時，<<Color_Gwint>>一局即結束<<End_Color>>。一局結束後，雙方比較各自單位的<<Color_Gwint>>總力量<<End_Color>>，決定牌局的 <<Color_Gwint>>優勝者<<End_Color>>。<br><br>之後所有戰場上的卡牌均會被<<Color_Gwint>>捨棄<<End_Color>>，而雙方的總力量均會<<Color_Gwint>>歸零<<End_Color>>。
   1089432|f84c6a16||HBAO+
   1087548|00000000||你可以裝備食物，以便在進行遊戲時快速使用。要裝備食物，在上頭雙擊或將食物拖到消耗物品欄位。
   1087544|00000000||選擇一樣<font color="#CD7D03">食物</font>物品，並且點擊。
   1087909|7b17199b||烏德維克褲子
   1087907|465b2ff3||烏德維克靴子
   1087892|4c4ff12e||泰莫利亞褲子
   1087890|13c88e93||泰莫利亞靴子
   1087899|40fd76f3||尼弗迦德褲子
   1087897|08761458||尼弗迦德靴子
   1081837|050f8993||給亞人致命一擊所得到的額外經驗點數
   1084535|00000000||符文石能強化你的武器。<br><br>打開物品欄的裝備分頁點擊符文石。
   1084602|9a8d5c2b||狂獵所打開的傳送門，可用亞登之印或反魔法金屬炸彈關閉。
   1084575|c211f624||對亞人使出致命擊的額外經驗
   1084790|5ef808bb||滑鼠敏感度（遊戲）
   1084748|00000000||冥想
   1084762|00000000||冥想
   1083490|888281ec||控制設定
   1083748|d25344ee||對亞人的攻擊力
   1083785|00000000||對話 - 限時選項
   1084324|6dc029ce||這局棄權
   1095340|0fb9fb48||泰葛
   1093655|203d5552||給蕾莎白的信
   1093658|1ce30499||給找到這封信的狩魔獵人：<br><br>法師海羅尼姆斯是個叛徒。如果他設法逃離了凱爾・莫罕，你必須找到那混帳，把他給殺了。還不能給他個痛快，要讓他被死神凌虐才行。<br><br>我在瞭望塔找到他的日記，還在舊訊號塔裡到奇怪的魔法傳送裝置。他肯定是用這傳送門逃走的。<br><br>警示號角一響起，我心裡就有數了。就是他指示那群暴民拿著耙子和火炬來攻擊我們的。我現在坐在要塞的牆上，可以清楚看到瞭望塔正在燃燒。希望所有被害死的狩魔獵人的靈魂，能將那混帳海羅尼姆斯打到地獄永遠受苦！
   1093657|203d5553||信件
   1093656|1b2e2bfa||[字跡顫抖的信]<br><br>親愛的蕾莎白！<br><br>我寫信的時候相當匆忙，要塞和瞭望塔都已經燃起熊熊烈火了！他們太早攻擊了！裝置還是不夠穩定，但我必須拿它來逃跑才行。<br><br>茶隼送這封信到你手上之後，儘速聯絡雷提西亞・查波涅。我不知道傳送門在不穩定的狀況下會把我送到哪裡去，只有她能夠找出我的位置。<br><br>如果她不願意幫忙，告訴她我從狩魔獵人的實驗室裡偷了突變誘發物。那些蘑菇與草藥可是稀世珍寶，能夠讓她繼續研究黑天花與破傷風。雖然我被秘密會議宣判為叛徒，但是用這條件來利誘她，她應該就會願意幫忙我這法師同伴了。<br><br>如果一切順利的話，我們很快就可以見面了！
   1091114|6c0ea73c||娃娃
   1091383|500d45e6||徵求狩魔獵人！
   1091384|fc6177e6||此告示的作者本人欲雇用狩魔獵人。工作內容的確有難度，但對狩魔獵人來說應該易如反掌。我願意給豐厚報酬。時間緊迫，請別遲疑。有興趣的狩魔獵人請到費雷思達旅店外頭找我。<br><br>烏果，歐拉夫之子
   1090231|ee7d2369||好心人啊！<br><br>不知道是什麼危險的幽靈、野獸還是惡魔，在我們村莊霍洛頓附近不斷作怪搗亂。若有哪位勇者能討伐牠，我們將永遠心懷感激，還會給予豐富的獎賞。<br><br>欲知詳情，請來找我們。請找長老，索比米爾。
   1090230|cd279328||蓋坦
   1090229|85df3483||委託：霍洛頓的野獸
   1090228|cc124271||弗羅卡
   1090232|aa4dec89||霍洛頓長老貼的告示。
   1092033|c4b43cf1||控制器模式
   1092303|bd0bf760||蓋坦：<br><br>一切都結束了，學校已經被士兵佔領。亞克叟和西德列克被殺死了。希洛丁格我就不清楚了，他可能還活著，也可能已經死了。我們倆的人頭已經被懸賞。別接近城市和大路，別引人注意。<br><br>-喬艾爾
   1092302|aa5b822c||給蓋坦的信
   1092301|8c75af9f||給利隹亞的傑各特：<br><<bk_texture_mq1058_girls_drawing>>
   1092300|ec388dc7||年輕女子所給的謝禮。
   1092299|c1c15e8d||感謝卡
   1092304|ceca3a32||不習慣握羽毛筆的人寫的信。
   1106107|0001a55c||地圖
   1103777|02280e89||日
   1107615|02edec54||;
   1102493|04b09b99||無法讀取存檔
   1108997|062184fb||傳奇貓之褲子
   1108998|062184fc||強化傳奇貓之褲子
   1108999|062184fd||高等傳奇貓之褲子
   1109000|062184fe||極品傳奇貓之褲子
   1109215|067511f8||傳奇狼之靴子
   1108909|06bfae50||傳奇獅鷲獸甲冑
   1108983|09960d9e||強化傳奇貓之甲冑
   1108984|09960d9f||高等傳奇貓之甲冑
   1108985|09960da0||極品傳奇貓之甲冑
   1108938|09ac28cd||傳奇獅鷲獸鋼劍
   1101188|0b8fdf52||動作
   1106090|0cced3b5||法印──阿爾德
   1106104|0ccf28fa||法印──亞克席
   1106098|0cd28cbc||法印──伊格尼
   1106097|0cd66330||法印──昆恩
   1104039|0d4964f9||現在無法開始二周目遊戲。
   1106108|0d5c0a69||遊戲選單
   1109013|0daf2600||藍圖：強化傳奇貓之銀劍
   1109016|0daf2601||藍圖：高等傳奇貓之銀劍
   1109017|0daf2602||藍圖：極品傳奇貓之銀劍
   1109333|0e7d9bf6||[EN] Diagram: Legendary Viper steel sword
   1106081|0f285f10||拔出鋼劍 / 收劍
   1095340|0fb9fb48||泰葛
   1106616|121562a0||大幅紅色突變誘發物
   1104038|1259b0a8||讀取存檔時發生錯誤。
   1103780|128e270d||秒
   1101658|13f57580||藍圖：高等狼之褲子
   1101661|13f57581||藍圖：極品狼之褲子
   1101640|1544ce91||高等熊之手套
   1101641|1544ce92||極品熊之手套
   1110903|16f1acff||最大FPS
   1100402|17c47abc||[似乎是日誌的一部分，但只剩下最後幾頁]<br><br>服役日期：MMMMCMXVIII<br><br>總算把那些難懂的深奧手稿給解碼完畢了。我用手稿畫出了兩把劍的工藝藍圖，一把銀、一把鋼。瓦林已經鑄出來了，還拿去要塞試劍，把那些年輕的狩魔獵人打的落花流水，他最愛來這套了。現在我總算能回舊訊號塔，繼續打造傳送裝置，或許能找到辦法把它穩定下來。<br><br>服役日期：MMMMCMXIX<br><br>我能力不足，深感羞恥，無法施放傳送咒語，造福大眾。我在研究的組合應該能讓傳送門變成廣為使用的工具，但我得先將它做到完美。我用此發明申請專利後，說不定秘密會議就會放我出獄…我只希望我能在狩魔獵人逼迫我進行下次試煉時，就先完成這項工作⋯<br><br>服役日期：MMMMCMXXII<br><br>這是我第三天徹夜未眠。這座塔裡頭冷到椎心刺骨。組合裝置還是無法產生夠穩定的傳送門。瓦林又拿來一堆未解碼的手稿來折磨我，這次是要我畫護甲藍圖。<br><br>服役日期：MMMMCMXXVII<br><br>護甲藍圖已經完成了，但我沒辦法回去研究組合裝置。我們很快就要進行下一次青草試煉。我向天發誓，我已經撐不了多久了。天下的法師這麼多，為什麼秘密會議要送我來住在凱爾・莫罕？<br><br>服役日期：MMMMCMXLVIII<br><br>巴爾特、狄德列克、雅普、阿雷德⋯這些還只是最新幾個受害者。我閉上眼睛還是會看到他們的臉、聞到嘔吐物和他們死前排泄物的味道。真是場永無止盡的惡夢。<br><br>經過突變誘發物、化學煎藥和迷幻蘑菇熬藥的荼毒後，少數幾個活下來的倖存者將會被送到精神導師手裡，像是瓦林。我密切觀察了科恩萊德兩週，細心照料他兩週，讓他死裡逃生，結果他去要塞裡受訓第一天，瓦林就把他打個半生不死。<br><br>你說狩魔獵人追獵怪物？他們自己就是怪物！他們已經走進無法回頭的深淵⋯既然沒人能指望天神給予公道，或許人民該自行處置⋯
   1100404|1979535b||[詳細記述年輕狩魔獵人數小時擊劍訓練過程的筆記，頁緣也寫了許多註記]<br><br>那法師總算是派上些用場了。我按照他指示所鑄出來的鋼劍可說是頂尖品質。看來他也把二張手稿解碼完畢了，記得要去瞭望塔跟他拿。<br><br>那老混帳海羅尼姆斯又來煩我了。我不喜歡他看我學生的方式，也不喜歡他自視甚高、愛管閒事。昨天晚上他在那群小毛頭面前念了我一頓，因為「長期吸收毒素，對身體會造成太大負擔」。拜託，他們是狩魔獵人欸，我又不是在神職學校訓練教父！<br><br>更糟糕的是，他不準備即將到來的青草試煉，反而把自己關在舊訊號塔裡，整晚忙個不停。我要去看看他到底在幹嘛才行。
   1108956|199db191||藍圖：強化傳奇熊之手套
   1108957|199db192||藍圖：高等傳奇熊之手套
   1108961|199db193||藍圖：極品傳奇熊之手套
   1108654|19d3d8f4||傳奇熊之鋼劍
   1108976|1a61e156||藍圖：強化傳奇熊之甲冑
   1108977|1a61e157||藍圖：高等傳奇熊之甲冑
   1108978|1a61e158||藍圖：極品傳奇熊之甲冑
   1109332|1a90875a||[EN] Diagram: Legendary Viper silver sword
   1093656|1b2e2bfa||[字跡顫抖的信]<br><br>親愛的蕾莎白！<br><br>我寫信的時候相當匆忙，要塞和瞭望塔都已經燃起熊熊烈火了！他們太早攻擊了！裝置還是不夠穩定，但我必須拿它來逃跑才行。<br><br>茶隼送這封信到你手上之後，儘速聯絡雷提西亞・查波涅。我不知道傳送門在不穩定的狀況下會把我送到哪裡去，只有她能夠找出我的位置。<br><br>如果她不願意幫忙，告訴她我從狩魔獵人的實驗室裡偷了突變誘發物。那些蘑菇與草藥可是稀世珍寶，能夠讓她繼續研究黑天花與破傷風。雖然我被秘密會議宣判為叛徒，但是用這條件來利誘她，她應該就會願意幫忙我這法師同伴了。<br><br>如果一切順利的話，我們很快就可以見面了！
   1109331|1bd8308c||[EN] Legendary Viper silver sword
   1107613|1cd4b3ee||\
   1093658|1ce30499||給找到這封信的狩魔獵人：<br><br>法師海羅尼姆斯是個叛徒。如果他設法逃離了凱爾・莫罕，你必須找到那混帳，把他給殺了。還不能給他個痛快，要讓他被死神凌虐才行。<br><br>我在瞭望塔找到他的日記，還在舊訊號塔裡到奇怪的魔法傳送裝置。他肯定是用這傳送門逃走的。<br><br>警示號角一響起，我心裡就有數了。就是他指示那群暴民拿著耙子和火炬來攻擊我們的。我現在坐在要塞的牆上，可以清楚看到瞭望塔正在燃燒。希望所有被害死的狩魔獵人的靈魂，能將那混帳海羅尼姆斯打到地獄永遠受苦！
   1109290|201b3596||傳奇狼之鋼劍
   1100401|203d5550||海羅尼姆斯的日誌
   1100403|203d5551||瓦林的筆記
   1093655|203d5552||給蕾莎白的信
   1093657|203d5553||信件
   1107612|22fc3489||]
   1109216|23527c31||藍圖：強化傳奇狼之靴子
   1109217|23527c32||藍圖：高等傳奇狼之靴子
   1109218|23527c33||藍圖：極品傳奇狼之靴子
   1103781|23c93ed5||巫師2的存檔導入失敗
   1108982|24c58cec||傳奇貓之甲冑
   1107611|254901a4||[
   1106618|27743163||大幅藍色突變誘發物
   1110954|27e189c3||硬體游標
   1104884|28d5b1ee||翻滾
   1109443|29ff58a9||全螢幕
   1108632|2a7f26a2||傳奇熊之手套
   1108633|2a7f26a3||強化傳奇熊之手套
   1108634|2a7f26a4||高等傳奇熊之手套
   1108635|2a7f26a5||極品傳奇熊之手套
   1106620|2c438080||撕下書頁：綠色突變誘發物
   1106079|2e453c85||消耗物品 1
   1106080|2e453c86||消耗物品 2
   1102056|305248c6||滑鼠右鍵
   1109294|30766281||藍圖：傳奇狼之鋼劍
   1101664|317d8e12||藍圖：高等狼之手套
   1101674|317d8e13||藍圖：極品狼之手套
   1100688|331dbc92||[EN] Painter
   1109273|3471f436||傳奇狼之褲子
   1109274|3471f437||強化傳奇狼之褲子
   1109275|3471f438||高等傳奇狼之褲子
   1109276|3471f439||極品傳奇狼之褲子
   1107650|34f56ad3||0
   1107625|34f56ad4||1
   1107626|34f56ad5||2
   1107627|34f56ad6||3
   1107628|34f56ad7||4
   1107629|34f56ad8||5
   1107630|34f56ad9||6
   1107647|34f56ada||7
   1107648|34f56adb||8
   1107649|34f56adc||9
   1107677|34f56b04||A
   1107707|34f56b05||B
   1107705|34f56b06||C
   1107681|34f56b07||D
   1107658|34f56b08||E
   1107682|34f56b09||F
   1107683|34f56b0a||G
   1107684|34f56b0b||H
   1107663|34f56b0c||I
   1107692|34f56b0d||J
   1107698|34f56b0e||K
   1107699|34f56b0f||L
   1107714|34f56b10||M
   1107708|34f56b11||N
   1107675|34f56b12||O
   1107676|34f56b13||P
   1107654|34f56b14||Q
   1107659|34f56b15||R
   1107678|34f56b16||S
   1107660|34f56b17||T
   1107662|34f56b18||U
   1107706|34f56b19||V
   1107655|34f56b1a||W
   1107704|34f56b1b||X
   1107661|34f56b1c||Y
   1107700|34f56b1d||Z
   1108645|34f98940||傳奇熊之銀劍
   1108953|35261564||藍圖：強化傳奇熊之靴子
   1108954|35261565||藍圖：高等傳奇熊之靴子
   1108955|35261566||藍圖：極品傳奇熊之靴子
   1101189|35c5e315||按鍵
   1108637|35fdbf98||傳奇熊之褲子
   1108638|35fdbf99||強化傳奇熊之褲子
   1108639|35fdbf9a||高等傳奇熊之褲子
   1108640|35fdbf9b||極品傳奇熊之褲子
   1107506|37ccab34||成功還原為預設值
   1109243|37e67cd9||強化傳奇狼之甲冑
   1109244|37e67cda||高等傳奇狼之甲冑
   1109245|37e67cdb||極品傳奇狼之甲冑
   1108623|3972483b||強化傳奇熊之甲冑
   1108624|3972483c||高等傳奇熊之甲冑
   1108625|3972483d||極品傳奇熊之甲冑
   1108987|397c37a0||傳奇貓之靴子
   1108988|397c37a1||強化傳奇貓之靴子
   1108989|397c37a2||高等傳奇貓之靴子
   1108990|397c37a3||極品傳奇貓之靴子
   1101598|3f40ab70||高等貓之褲子
   1101599|3f40ab71||極品貓之褲子
   1108930|402b3487||傳奇獅鷲獸銀劍
   1101617|413876b0||高等獅鷲獸手套
   1101618|413876b1||極品獅鷲獸手套
   1103778|43186f1d||時
   1110908|447d8081||30
   1110909|447d80de||60
   1109282|4677abc9||藍圖：傳奇狼之銀劍
   1106367|46c53be2||樹葉可見距離
   1107610|46cb42fc||=
   1107461|471de117||還原為預設值
   1109002|483cad62||傳奇貓之十字弓
   1109277|4975ba52||藍圖：傳奇狼之褲子
   1101602|4999b58e||高等貓之手套
   1101603|4999b58f||極品貓之手套
   1108642|4b36faff||傳奇熊之十字弓
   1109227|4baf48cc||藍圖：強化傳奇狼之褲子
   1109228|4baf48cd||藍圖：高等傳奇狼之褲子
   1109229|4baf48ce||藍圖：極品傳奇狼之褲子
   1108649|4cb18f0e||藍圖：傳奇熊之銀劍
   1103776|4ce23aeb||藍圖：絲綢
   1109406|4e49a790||顯示
   1102491|4ec338ac||意外舒適的靴子。腳趾上的爪子能讓你在人群中相當突出。
   1109021|4f13543f||藍圖：傳奇貓之鋼劍
   1108939|4f45353f||強化傳奇獅鷲獸鋼劍
   1108940|4f453540||高等傳奇獅鷲獸鋼劍
   1108941|4f453541||極品傳奇獅鷲獸鋼劍
   1109409|4fc5c663||720x576
   1091383|500d45e6||徵求狩魔獵人！
   1106069|5141493d||狂奔/慢跑
   1109242|514e8ee7||傳奇狼之甲冑
   1108924|5218dd5f||傳奇獅鷲獸褲子
   1108925|5218dd60||強化傳奇獅鷲獸褲子
   1108926|5218dd61||高等傳奇獅鷲獸褲子
   1108927|5218dd62||極品傳奇獅鷲獸褲子
   1109045|530e8b7f||藍圖：強化傳奇貓之手套
   1109046|530e8b80||藍圖：高等傳奇貓之手套
   1109047|530e8b81||藍圖：極品傳奇貓之手套
   1101621|5371c7d2||藍圖：高等獅鷲獸靴子
   1101622|5371c7d3||藍圖：極品獅鷲獸靴子
   1107619|54561bb2||滑鼠滾輪
   1109224|54db7bf8||藍圖：強化傳奇狼之甲冑
   1109225|54db7bf9||藍圖：高等傳奇狼之甲冑
   1109226|54db7bfa||藍圖：極品傳奇狼之甲冑
   1108910|558d6602||強化傳奇獅鷲獸甲冑
   1108911|558d6603||高等傳奇獅鷲獸甲冑
   1108912|558d6604||極品傳奇獅鷲獸甲冑
   1106641|5625d6ee||遊戲已完成更新。所有使用者設定已回到預設模式。
   1108923|563c32d7||藍圖：傳奇獅鷲獸手套
   1106120|5700d7e9||昆特牌組
   1104923|5711adb4||切換法印
   1109003|57b770b0||藍圖：傳奇貓之十字弓
   1107617|58e638fe||.
   1104040|598f936d||選擇的存檔現在無法使用。請讀取後重新存檔以繼續。
   1108896|5a090a64||[EN] Alfred Mauss
   1105789|5a3c3311||泰莫利亞護甲套裝
   1106622|5a48d789||撕下書頁：大幅紅色突變誘發物
   1105790|5a4a4a92||鬍鬚與髮型套組
   1105791|5a586213||新任務 - 「委託：失蹤的礦工」
   1105792|5a667994||葉奈法的替換造型
   1105793|5a749115||尼弗迦德護甲套裝
   1105794|5a82a896||特莉絲的替換造型
   1105795|5a90c017||新任務 - 「愚人金」
   1105796|5a9ed798||「詩歌英雄」中立昆特牌組
   1105797|5aacef19||二周目遊戲
   1109246|5b74eff5||藍圖：傳奇狼之甲冑
   1109214|5ba47484||傳奇狼之褲子
   1105798|5be2f42f||新任務 - 「尋寶任務：狼學派裝備」
   1108935|5bea0807||藍圖：強化傳奇獅鷲獸銀劍
   1108936|5bea0808||藍圖：高等傳奇獅鷲獸銀劍
   1108937|5bea0809||藍圖：極品傳奇獅鷲獸銀劍
   1105799|5bf10bb0||希里的替換造型
   1105800|5bff2331||新任務 - 「委託：史凱利傑追殺令」
   1105801|5c0d3ab2||菁英十字弓套組
   1105802|5c1b5233||史凱利傑護甲套組
   1105803|5c2969b4||新任務 - 「貓與狼的遊戲⋯」
   1105804|5c378135||新潤飾動畫
   1108967|5d82e1ff||藍圖：強化傳奇獅鷲獸褲子
   1108968|5d82e200||藍圖：高等傳奇獅鷲獸褲子
   1108969|5d82e201||藍圖：極品傳奇獅鷲獸褲子
   1108992|5ed40d9f||傳奇貓之手套
   1108993|5ed40da0||強化傳奇貓之手套
   1108994|5ed40da1||高等傳奇貓之手套
   1108995|5ed40da2||極品傳奇貓之手套
   1107614|601ce217||'
   1104041|61f0d99d||角色等級過低，或是此存檔內遊戲尚未完成。
   1092944|63a4a2f5||夜之妖靈之髮
   1104036|651a4149||無存檔可用來進行二周目遊戲。
   1105806|667dad9a||缺少開啟此存檔所需的可下載 內容
   1109441|6782ecfd||視窗
   1109253|67cca6db||傳奇狼之靴子
   1109255|67cca6dc||強化傳奇狼之靴子
   1109256|67cca6dd||高等傳奇狼之靴子
   1109260|67cca6de||極品傳奇狼之靴子
   1108928|69196a7b||藍圖：傳奇獅鷲獸褲子
   1105805|6937efd0||缺少開啟此存檔所需的可下載 內容
   1108627|6958723d||傳奇熊之靴子
   1108628|6958723e||強化傳奇熊之靴子
   1108629|6958723f||高等傳奇熊之靴子
   1108630|69587240||極品傳奇熊之靴子
   1107715|69b7f648||F1
   1107716|69b7f649||F2
   1107717|69b7f64a||F3
   1107718|69b7f64b||F4
   1107719|69b7f64c||F5
   1107720|69b7f64d||F6
   1107721|69b7f64e||F7
   1107722|69b7f64f||F8
   1107723|69b7f650||F9
   1101609|6aa1726a||藍圖：高等貓之靴子
   1101610|6aa1726b||藍圖：極品貓之靴子
   1099516|6ba9f2a1||酒精
   1101648|6d911aab||高等狼之褲子
   1101653|6d911aac||極品狼之褲子
   1101625|6f1ce60d||高等熊之褲子
   1101637|6f1ce60e||極品熊之褲子
   1108996|70c05abb||藍圖：傳奇貓之手套
   1104106|710f8a92||您已經解開二周目遊戲的功能。要進行二周目遊戲，請製造新存檔，開始新遊戲，選擇二周目遊戲選項，接著選擇你想輸入的角色存檔。僅能使用二周目功能開啟後的存檔。
   1101600|729b5e15||高等貓之靴子
   1101601|729b5e16||極品貓之靴子
   1104042|7326ef5c||讀取存檔遊戲時發生未知錯誤。
   1108897|766d842e||[EN] Marcel Kroeber
   1108906|778670f4||藍圖：強化傳奇熊之鋼劍
   1108907|778670f5||藍圖：高等傳奇熊之鋼劍
   1108908|778670f6||藍圖：極品傳奇熊之鋼劍
   1108929|77dfe25b||藍圖：傳奇獅鷲獸鋼劍
   1101187|7a1c1281||按鍵綁定
   1104919|7ab8ea05||鎖定目標
   1108913|7b18a01e||藍圖：傳奇獅鷲獸甲冑
   1101619|7bce946d||藍圖：高等獅鷲獸褲子
   1101620|7bce946e||藍圖：極品獅鷲獸褲子
   1109334|7c1d1828||[EN] Legendary Viper steel sword
   1110156|7d49be54||[EN] Plan B
   1108963|7d7b0925||藍圖：強化傳奇獅鷲獸甲冑
   1108964|7d7b0926||藍圖：高等傳奇獅鷲獸甲冑
   1108966|7d7b0927||藍圖：極品傳奇獅鷲獸甲冑
   1102439|8035c2a4||滑鼠敏感度（選單）
   1110910|8076ee3d||無限
   1110534|8087e1b0||[EN] Trophy hunter
   1108620|80b9cac9||傳奇熊之甲冑
   1109272|8169dde0||藍圖：傳奇狼之手套
   1108643|84371e0d||藍圖：傳奇熊之十字弓
   1108914|85739004||傳奇獅鷲獸靴子
   1108915|85739005||強化傳奇獅鷲獸靴子
   1108916|85739006||高等傳奇獅鷲獸靴子
   1108917|85739007||極品傳奇獅鷲獸靴子
   1109291|862433c8||強化傳奇狼之鋼劍
   1109292|862433c9||高等傳奇狼之鋼劍
   1109293|862433ca||極品傳奇狼之鋼劍
   1100439|867ab9d9||保存良好的地圖
   1100441|867ab9da||稍有裂痕的地圖
   1104865|867ab9f9||褪色嚴重的布地圖
   1104866|867aba18||保存良好的布地圖
   1109279|87310d10||強化傳奇狼之銀劍
   1109280|87310d11||高等傳奇狼之銀劍
   1109281|87310d12||極品傳奇狼之銀劍
   1109283|873be93b||藍圖：強化傳奇狼之銀劍
   1109284|873be93c||藍圖：高等傳奇狼之銀劍
   1109289|873be93d||藍圖：極品傳奇狼之銀劍
   1106106|8790195c||物品欄
   1092301|8c75af9f||給利隹亞的傑各特：<br><<bk_texture_mq1058_girls_drawing>>
   1109440|8df0f78c||2560x1440
   1106093|8e655d51||法印──亞登
   1104914|8fb89d65||切換衝刺
   1109442|9040fcb3||無框視窗
   1102492|907db547||無法讀取存檔
   1109213|90c38de6||傳奇熊之手套
   1108919|91c7c1bb||傳奇獅鷲獸手套
   1108920|91c7c1bc||強化傳奇獅鷲獸手套
   1108921|91c7c1bd||高等傳奇獅鷲獸手套
   1108922|91c7c1be||極品傳奇獅鷲獸手套
   1101604|92fe3f05||藍圖：高等貓之褲子
   1101608|92fe3f06||藍圖：極品貓之褲子
   1109001|933eb617||藍圖：傳奇貓之褲子
   1101611|938df52d||藍圖：高等貓之手套
   1101612|938df52e||藍圖：極品貓之手套
   1106105|9397656e||角色
   1109020|93c5e7b1||傳奇貓之鋼劍
   1105867|950b665d||此遊戲版本的存檔與舊遊戲版本不相容。
   1102051|9615a0a1||滑鼠左鍵
   1108641|963903b4||藍圖：傳奇熊之褲子
   1107616|96d093f8||,
   1101644|97211fc7||藍圖：高等熊之靴子
   1101645|97211fc8||藍圖：極品熊之靴子
   1107564|975ac993||-
   1107618|97b082a0||/
   1102490|97b582f2||孽鬼皮靴
   1107562|97bd647b||`
   1102569|98ca5985||總遊戲時間
   1109231|9d7d4d3a||背景角色的數量
